,date,store_nbr,item_nbr,unit_sales,family,class,perishable,city,state,type,cluster,is_hot
7268,2013-08-13,19,108698,1.0,DELI,2644,1,Guaranda,Bolivar,C,15,0
563,2013-08-13,10,108833,1.0,EGGS,2502,1,Quito,Pichincha,C,15,0
2125,2013-08-13,12,108833,1.0,EGGS,2502,1,Latacunga,Cotopaxi,C,15,0
5195,2013-08-13,17,108786,13.0,CLEANING,3044,0,Quito,Pichincha,C,12,0
1793,2013-08-13,12,111223,11.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,0
2180,2013-08-13,12,108952,3.0,CLEANING,3024,0,Latacunga,Cotopaxi,C,15,0
6663,2013-08-13,18,111397,9.0,GROCERY I,1072,0,Quito,Pichincha,B,16,1
606,2013-08-13,10,108952,2.0,CLEANING,3024,0,Quito,Pichincha,C,15,0
3997,2013-08-13,15,114778,8.0,GROCERY I,1016,0,Ibarra,Imbabura,C,15,1
2237,2013-08-13,12,111397,5.0,GROCERY I,1072,0,Latacunga,Cotopaxi,C,15,1
5357,2013-08-13,17,111223,16.0,GROCERY I,1034,0,Quito,Pichincha,C,12,0
3861,2013-08-13,15,111223,32.0,GROCERY I,1034,0,Ibarra,Imbabura,C,15,1
2306,2013-08-13,13,108701,4.0,DELI,2644,1,Latacunga,Cotopaxi,C,15,1
5115,2013-08-13,17,108701,2.0,DELI,2644,1,Quito,Pichincha,C,12,0
1087,2013-08-13,11,114778,1.0,GROCERY I,1016,0,Cayambe,Pichincha,B,6,0
6602,2013-08-13,18,108952,3.0,CLEANING,3024,0,Quito,Pichincha,B,16,1
7204,2013-08-13,19,114799,2.0,PERSONAL CARE,4126,0,Guaranda,Bolivar,C,15,0
2387,2013-08-13,13,108786,17.0,CLEANING,3044,0,Latacunga,Cotopaxi,C,15,0
203,2013-08-13,10,108797,2.0,GROCERY I,1004,0,Quito,Pichincha,C,15,0
3779,2013-08-13,15,108797,1.0,GROCERY I,1004,0,Ibarra,Imbabura,C,15,0
1157,2013-08-13,11,114790,9.0,GROCERY I,1004,0,Cayambe,Pichincha,B,6,1
2057,2013-08-13,12,114799,1.0,PERSONAL CARE,4126,0,Latacunga,Cotopaxi,C,15,0
1239,2013-08-13,11,114799,2.0,PERSONAL CARE,4126,0,Cayambe,Pichincha,B,6,0
5995,2013-08-13,18,108786,1.0,CLEANING,3044,0,Quito,Pichincha,B,16,0
4264,2013-08-13,15,108952,1.0,CLEANING,3024,0,Ibarra,Imbabura,C,15,0
1857,2013-08-13,12,112830,2.0,GROCERY I,1044,0,Latacunga,Cotopaxi,C,15,0
7370,2013-08-13,19,108952,3.0,CLEANING,3024,0,Guaranda,Bolivar,C,15,0
1917,2013-08-13,12,114778,1.0,GROCERY I,1016,0,Latacunga,Cotopaxi,C,15,0
4142,2013-08-13,15,114799,4.0,PERSONAL CARE,4126,0,Ibarra,Imbabura,C,15,0
510,2013-08-13,10,114799,4.0,PERSONAL CARE,4126,0,Quito,Pichincha,C,15,0
5925,2013-08-13,18,108701,1.0,DELI,2644,1,Quito,Pichincha,B,16,0
5587,2013-08-13,17,114790,5.0,GROCERY I,1004,0,Quito,Pichincha,C,12,1
1984,2013-08-13,12,114790,2.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
6805,2013-08-13,19,108786,2.0,CLEANING,3044,0,Guaranda,Bolivar,C,15,0
7016,2013-08-13,19,112830,1.0,GROCERY I,1044,0,Guaranda,Bolivar,C,15,0
6736,2013-08-13,19,108701,2.0,DELI,2644,1,Guaranda,Bolivar,C,15,0
4064,2013-08-13,15,114790,8.0,GROCERY I,1004,0,Ibarra,Imbabura,C,15,1
4319,2013-08-13,15,111397,4.0,GROCERY I,1072,0,Ibarra,Imbabura,C,15,0
5510,2013-08-13,17,114778,2.0,GROCERY I,1016,0,Quito,Pichincha,C,12,0
1389,2013-08-13,11,108833,1.0,EGGS,2502,1,Cayambe,Pichincha,B,6,0
5277,2013-08-13,17,108797,4.0,GROCERY I,1004,0,Quito,Pichincha,C,12,0
6133,2013-08-13,18,111223,9.0,GROCERY I,1034,0,Quito,Pichincha,B,16,0
4380,2013-08-13,16,108701,7.0,DELI,2644,1,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
46,2013-08-13,10,108701,2.0,DELI,2644,1,Quito,Pichincha,C,15,0
6954,2013-08-13,19,111223,30.0,GROCERY I,1034,0,Guaranda,Bolivar,C,15,1
1036,2013-08-13,11,112830,7.0,GROCERY I,1044,0,Cayambe,Pichincha,B,6,1
5041,2013-08-13,16,111397,4.0,GROCERY I,1072,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
431,2013-08-13,10,114790,4.0,GROCERY I,1004,0,Quito,Pichincha,C,15,1
654,2013-08-13,10,111397,3.0,GROCERY I,1072,0,Quito,Pichincha,C,15,1
5665,2013-08-13,17,114799,3.0,PERSONAL CARE,4126,0,Quito,Pichincha,C,12,0
2536,2013-08-13,13,111223,14.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,0
3699,2013-08-13,15,108786,7.0,CLEANING,3044,0,Ibarra,Imbabura,C,15,0
7062,2013-08-13,19,114778,1.0,GROCERY I,1016,0,Guaranda,Bolivar,C,15,0
3621,2013-08-13,15,108701,3.0,DELI,2644,1,Ibarra,Imbabura,C,15,0
4461,2013-08-13,16,108786,10.0,CLEANING,3044,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
2460,2013-08-13,13,108797,1.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
7133,2013-08-13,19,114790,6.0,GROCERY I,1004,0,Guaranda,Bolivar,C,15,1
3700,2013-08-15,15,108786,6.0,CLEANING,3044,0,Ibarra,Imbabura,C,15,0
799,2013-08-15,11,108786,10.0,CLEANING,3044,0,Cayambe,Pichincha,B,6,0
1037,2013-08-15,11,112830,6.0,GROCERY I,1044,0,Cayambe,Pichincha,B,6,0
4320,2013-08-15,15,111397,2.0,GROCERY I,1072,0,Ibarra,Imbabura,C,15,0
7017,2013-08-15,19,112830,2.0,GROCERY I,1044,0,Guaranda,Bolivar,C,15,0
655,2013-08-15,10,111397,1.0,GROCERY I,1072,0,Quito,Pichincha,C,15,0
1158,2013-08-15,11,114790,4.0,GROCERY I,1004,0,Cayambe,Pichincha,B,6,0
2058,2013-08-15,12,114799,1.0,PERSONAL CARE,4126,0,Latacunga,Cotopaxi,C,15,0
5926,2013-08-15,18,108701,2.0,DELI,2644,1,Quito,Pichincha,B,16,0
3320,2013-08-15,14,114790,4.0,GROCERY I,1004,0,Riobamba,Chimborazo,C,7,1
958,2013-08-15,11,111223,62.0,GROCERY I,1034,0,Cayambe,Pichincha,B,6,1
6062,2013-08-15,18,108797,1.0,GROCERY I,1004,0,Quito,Pichincha,B,16,0
1390,2013-08-15,11,108833,2.0,EGGS,2502,1,Cayambe,Pichincha,B,6,0
878,2013-08-15,11,108797,2.0,GROCERY I,1004,0,Cayambe,Pichincha,B,6,0
6134,2013-08-15,18,111223,7.0,GROCERY I,1034,0,Quito,Pichincha,B,16,0
6409,2013-08-15,18,114799,2.0,PERSONAL CARE,4126,0,Quito,Pichincha,B,16,0
4824,2013-08-15,16,114799,4.0,PERSONAL CARE,4126,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
6550,2013-08-15,18,108833,2.0,EGGS,2502,1,Quito,Pichincha,B,16,0
564,2013-08-15,10,108833,2.0,EGGS,2502,1,Quito,Pichincha,C,15,1
5196,2013-08-15,17,108786,23.0,CLEANING,3044,0,Quito,Pichincha,C,12,0
2981,2013-08-15,14,108701,3.0,DELI,2644,1,Riobamba,Chimborazo,C,7,1
4544,2013-08-15,16,108797,4.0,GROCERY I,1004,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
128,2013-08-15,10,108786,28.0,CLEANING,3044,0,Quito,Pichincha,C,15,0
4974,2013-08-15,16,108952,4.0,CLEANING,3024,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
4214,2013-08-15,15,108833,1.0,EGGS,2502,1,Ibarra,Imbabura,C,15,0
5996,2013-08-15,18,108786,1.0,CLEANING,3044,0,Quito,Pichincha,B,16,0
2598,2013-08-15,13,112830,1.0,GROCERY I,1044,0,Latacunga,Cotopaxi,C,15,0
6339,2013-08-15,18,114790,7.0,GROCERY I,1004,0,Quito,Pichincha,B,16,1
6880,2013-08-15,19,108797,2.0,GROCERY I,1004,0,Guaranda,Bolivar,C,15,0
4265,2013-08-15,15,108952,5.0,CLEANING,3024,0,Ibarra,Imbabura,C,15,1
7371,2013-08-15,19,108952,1.0,CLEANING,3024,0,Guaranda,Bolivar,C,15,0
3129,2013-08-15,14,108797,2.0,GROCERY I,1004,0,Riobamba,Chimborazo,C,7,0
4143,2013-08-15,15,114799,1.0,PERSONAL CARE,4126,0,Ibarra,Imbabura,C,15,0
2537,2013-08-15,13,111223,21.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,1
511,2013-08-15,10,114799,8.0,PERSONAL CARE,4126,0,Quito,Pichincha,C,15,0
1240,2013-08-15,11,114799,8.0,PERSONAL CARE,4126,0,Cayambe,Pichincha,B,6,0
3210,2013-08-15,14,111223,16.0,GROCERY I,1034,0,Riobamba,Chimborazo,C,7,0
4748,2013-08-15,16,114790,3.0,GROCERY I,1004,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
7408,2013-08-15,19,111397,2.0,GROCERY I,1072,0,Guaranda,Bolivar,C,15,0
5278,2013-08-15,17,108797,5.0,GROCERY I,1004,0,Quito,Pichincha,C,12,0
1985,2013-08-15,12,114790,4.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,1
1318,2013-08-15,11,108698,4.0,DELI,2644,1,Cayambe,Pichincha,B,6,1
3050,2013-08-15,14,108786,21.0,CLEANING,3044,0,Riobamba,Chimborazo,C,7,0
6955,2013-08-15,19,111223,15.0,GROCERY I,1034,0,Guaranda,Bolivar,C,15,0
6806,2013-08-15,19,108786,21.0,CLEANING,3044,0,Guaranda,Bolivar,C,15,1
5437,2013-08-15,17,112830,3.0,GROCERY I,1044,0,Quito,Pichincha,C,12,0
5511,2013-08-15,17,114778,3.0,GROCERY I,1016,0,Quito,Pichincha,C,12,0
277,2013-08-15,10,111223,15.0,GROCERY I,1034,0,Quito,Pichincha,C,15,0
4065,2013-08-15,15,114790,4.0,GROCERY I,1004,0,Ibarra,Imbabura,C,15,0
5588,2013-08-15,17,114790,4.0,GROCERY I,1004,0,Quito,Pichincha,C,12,0
1794,2013-08-15,12,111223,11.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,0
6272,2013-08-15,18,114778,3.0,GROCERY I,1016,0,Quito,Pichincha,B,16,0
2307,2013-08-15,13,108701,3.0,DELI,2644,1,Latacunga,Cotopaxi,C,15,0
3398,2013-08-15,14,114799,2.0,PERSONAL CARE,4126,0,Riobamba,Chimborazo,C,7,0
607,2013-08-15,10,108952,4.0,CLEANING,3024,0,Quito,Pichincha,C,15,1
5358,2013-08-15,17,111223,22.0,GROCERY I,1034,0,Quito,Pichincha,C,12,0
7269,2013-08-15,19,108698,2.0,DELI,2644,1,Guaranda,Bolivar,C,15,0
2797,2013-08-15,13,114799,1.0,PERSONAL CARE,4126,0,Latacunga,Cotopaxi,C,15,0
1637,2013-08-15,12,108786,7.0,CLEANING,3044,0,Latacunga,Cotopaxi,C,15,0
1559,2013-08-15,12,108701,3.0,DELI,2644,1,Latacunga,Cotopaxi,C,15,0
1088,2013-08-15,11,114778,3.0,GROCERY I,1016,0,Cayambe,Pichincha,B,6,0
3446,2013-08-15,14,108833,2.0,EGGS,2502,1,Riobamba,Chimborazo,C,7,0
7063,2013-08-15,19,114778,1.0,GROCERY I,1016,0,Guaranda,Bolivar,C,15,0
432,2013-08-15,10,114790,1.0,GROCERY I,1004,0,Quito,Pichincha,C,15,0
6477,2013-08-15,18,108698,1.0,DELI,2644,1,Quito,Pichincha,B,16,0
4905,2013-08-15,16,108833,5.0,EGGS,2502,1,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
7205,2013-08-15,19,114799,3.0,PERSONAL CARE,4126,0,Guaranda,Bolivar,C,15,0
4462,2013-08-15,16,108786,3.0,CLEANING,3044,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
2388,2013-08-15,13,108786,6.0,CLEANING,3044,0,Latacunga,Cotopaxi,C,15,0
47,2013-08-15,10,108701,1.0,DELI,2644,1,Quito,Pichincha,C,15,0
3780,2013-08-15,15,108797,1.0,GROCERY I,1004,0,Ibarra,Imbabura,C,15,0
2719,2013-08-15,13,114790,2.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
717,2013-08-15,11,108701,7.0,DELI,2644,1,Cayambe,Pichincha,B,6,0
3493,2013-08-15,14,108952,4.0,CLEANING,3024,0,Riobamba,Chimborazo,C,7,0
3862,2013-08-15,15,111223,16.0,GROCERY I,1034,0,Ibarra,Imbabura,C,15,0
7134,2013-08-15,19,114790,2.0,GROCERY I,1004,0,Guaranda,Bolivar,C,15,0
1446,2013-08-15,11,108952,2.0,CLEANING,3024,0,Cayambe,Pichincha,B,6,0
4381,2013-08-15,16,108701,4.0,DELI,2644,1,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
2181,2013-08-15,12,108952,3.0,CLEANING,3024,0,Latacunga,Cotopaxi,C,15,0
6664,2013-08-15,18,111397,4.0,GROCERY I,1072,0,Quito,Pichincha,B,16,0
5863,2013-08-15,17,111397,1.0,GROCERY I,1072,0,Quito,Pichincha,C,12,0
6203,2013-08-15,18,112830,1.0,GROCERY I,1044,0,Quito,Pichincha,B,16,0
204,2013-08-15,10,108797,1.0,GROCERY I,1004,0,Quito,Pichincha,C,15,0
5752,2013-08-15,17,108833,7.0,EGGS,2502,1,Quito,Pichincha,C,12,1
5042,2013-08-15,16,111397,1.0,GROCERY I,1072,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
48,2013-08-20,10,108701,3.0,DELI,2644,1,Quito,Pichincha,C,15,0
1638,2013-08-20,12,108786,17.0,CLEANING,3044,0,Latacunga,Cotopaxi,C,15,1
6603,2013-08-20,18,108952,1.0,CLEANING,3024,0,Quito,Pichincha,B,16,0
2538,2013-08-20,13,111223,7.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,0
2126,2013-08-20,12,108833,4.0,EGGS,2502,1,Latacunga,Cotopaxi,C,15,1
6697,2013-08-20,18,108831,9.285,POULTRY,2416,1,Quito,Pichincha,B,16,1
1918,2013-08-20,12,114778,1.0,GROCERY I,1016,0,Latacunga,Cotopaxi,C,15,0
4906,2013-08-20,16,108833,7.0,EGGS,2502,1,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
3130,2013-08-20,14,108797,2.0,GROCERY I,1004,0,Riobamba,Chimborazo,C,7,0
6478,2013-08-20,18,108698,1.0,DELI,2644,1,Quito,Pichincha,B,16,0
205,2013-08-20,10,108797,3.0,GROCERY I,1004,0,Quito,Pichincha,C,15,0
1795,2013-08-20,12,111223,9.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,0
7372,2013-08-20,19,108952,2.0,CLEANING,3024,0,Guaranda,Bolivar,C,15,0
2599,2013-08-20,13,112830,1.0,GROCERY I,1044,0,Latacunga,Cotopaxi,C,15,0
2389,2013-08-20,13,108786,9.0,CLEANING,3044,0,Latacunga,Cotopaxi,C,15,0
6340,2013-08-20,18,114790,3.0,GROCERY I,1004,0,Quito,Pichincha,B,16,0
5197,2013-08-20,17,108786,19.0,CLEANING,3044,0,Quito,Pichincha,C,12,0
2461,2013-08-20,13,108797,3.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
1717,2013-08-20,12,108797,1.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
2720,2013-08-20,13,114790,3.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
4975,2013-08-20,16,108952,6.0,CLEANING,3024,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
4825,2013-08-20,16,114799,5.0,PERSONAL CARE,4126,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
129,2013-08-20,10,108786,36.0,CLEANING,3044,0,Quito,Pichincha,C,15,0
5589,2013-08-20,17,114790,1.0,GROCERY I,1004,0,Quito,Pichincha,C,12,0
5279,2013-08-20,17,108797,7.0,GROCERY I,1004,0,Quito,Pichincha,C,12,1
4749,2013-08-20,16,114790,2.0,GROCERY I,1004,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
1038,2013-08-20,11,112830,7.0,GROCERY I,1044,0,Cayambe,Pichincha,B,6,1
1159,2013-08-20,11,114790,14.0,GROCERY I,1004,0,Cayambe,Pichincha,B,6,1
5043,2013-08-20,16,111397,7.0,GROCERY I,1072,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
959,2013-08-20,11,111223,34.0,GROCERY I,1034,0,Cayambe,Pichincha,B,6,0
2059,2013-08-20,12,114799,2.0,PERSONAL CARE,4126,0,Latacunga,Cotopaxi,C,15,0
879,2013-08-20,11,108797,4.0,GROCERY I,1004,0,Cayambe,Pichincha,B,6,0
7409,2013-08-20,19,111397,2.0,GROCERY I,1072,0,Guaranda,Bolivar,C,15,0
2798,2013-08-20,13,114799,3.0,PERSONAL CARE,4126,0,Latacunga,Cotopaxi,C,15,0
6665,2013-08-20,18,111397,5.0,GROCERY I,1072,0,Quito,Pichincha,B,16,0
6737,2013-08-20,19,108701,3.0,DELI,2644,1,Guaranda,Bolivar,C,15,1
1089,2013-08-20,11,114778,4.0,GROCERY I,1016,0,Cayambe,Pichincha,B,6,1
6807,2013-08-20,19,108786,8.0,CLEANING,3044,0,Guaranda,Bolivar,C,15,0
2308,2013-08-20,13,108701,1.0,DELI,2644,1,Latacunga,Cotopaxi,C,15,0
1986,2013-08-20,12,114790,3.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
5359,2013-08-20,17,111223,9.0,GROCERY I,1034,0,Quito,Pichincha,C,12,0
3051,2013-08-20,14,108786,17.0,CLEANING,3044,0,Riobamba,Chimborazo,C,7,0
5116,2013-08-20,17,108701,6.0,DELI,2644,1,Quito,Pichincha,C,12,1
1319,2013-08-20,11,108698,2.0,DELI,2644,1,Cayambe,Pichincha,B,6,0
5666,2013-08-20,17,114799,5.0,PERSONAL CARE,4126,0,Quito,Pichincha,C,12,0
2182,2013-08-20,12,108952,3.0,CLEANING,3024,0,Latacunga,Cotopaxi,C,15,0
2651,2013-08-20,13,114778,4.0,GROCERY I,1016,0,Latacunga,Cotopaxi,C,15,0
2895,2013-08-20,13,108952,2.0,CLEANING,3024,0,Latacunga,Cotopaxi,C,15,0
278,2013-08-20,10,111223,30.0,GROCERY I,1034,0,Quito,Pichincha,C,15,1
7321,2013-08-20,19,108833,1.0,EGGS,2502,1,Guaranda,Bolivar,C,15,0
5753,2013-08-20,17,108833,3.0,EGGS,2502,1,Quito,Pichincha,C,12,0
1241,2013-08-20,11,114799,7.0,PERSONAL CARE,4126,0,Cayambe,Pichincha,B,6,0
433,2013-08-20,10,114790,5.0,GROCERY I,1004,0,Quito,Pichincha,C,15,1
6135,2013-08-20,18,111223,13.0,GROCERY I,1034,0,Quito,Pichincha,B,16,1
3781,2013-08-20,15,108797,5.0,GROCERY I,1004,0,Ibarra,Imbabura,C,15,0
5864,2013-08-20,17,111397,5.0,GROCERY I,1072,0,Quito,Pichincha,C,12,0
718,2013-08-20,11,108701,7.0,DELI,2644,1,Cayambe,Pichincha,B,6,0
5807,2013-08-20,17,108952,2.0,CLEANING,3024,0,Quito,Pichincha,C,12,0
1489,2013-08-20,11,111397,3.0,GROCERY I,1072,0,Cayambe,Pichincha,B,6,0
7206,2013-08-20,19,114799,3.0,PERSONAL CARE,4126,0,Guaranda,Bolivar,C,15,0
6273,2013-08-20,18,114778,8.0,GROCERY I,1016,0,Quito,Pichincha,B,16,0
5997,2013-08-20,18,108786,3.0,CLEANING,3044,0,Quito,Pichincha,B,16,0
5438,2013-08-20,17,112830,2.0,GROCERY I,1044,0,Quito,Pichincha,C,12,0
3447,2013-08-20,14,108833,1.0,EGGS,2502,1,Riobamba,Chimborazo,C,7,0
1560,2013-08-20,12,108701,2.0,DELI,2644,1,Latacunga,Cotopaxi,C,15,0
7270,2013-08-20,19,108698,1.0,DELI,2644,1,Guaranda,Bolivar,C,15,0
608,2013-08-20,10,108952,2.0,CLEANING,3024,0,Quito,Pichincha,C,15,0
800,2013-08-20,11,108786,11.0,CLEANING,3044,0,Cayambe,Pichincha,B,6,0
3399,2013-08-20,14,114799,7.0,PERSONAL CARE,4126,0,Riobamba,Chimborazo,C,7,0
5512,2013-08-20,17,114778,11.0,GROCERY I,1016,0,Quito,Pichincha,C,12,1
3863,2013-08-20,15,111223,26.0,GROCERY I,1034,0,Ibarra,Imbabura,C,15,0
3266,2013-08-20,14,112830,1.0,GROCERY I,1044,0,Riobamba,Chimborazo,C,7,0
4626,2013-08-20,16,111223,23.0,GROCERY I,1034,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
4066,2013-08-20,15,114790,6.0,GROCERY I,1004,0,Ibarra,Imbabura,C,15,1
4321,2013-08-20,15,111397,9.0,GROCERY I,1072,0,Ibarra,Imbabura,C,15,1
1447,2013-08-20,11,108952,2.0,CLEANING,3024,0,Cayambe,Pichincha,B,6,0
5927,2013-08-20,18,108701,1.0,DELI,2644,1,Quito,Pichincha,B,16,0
4382,2013-08-20,16,108701,5.0,DELI,2644,1,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
3937,2013-08-20,15,112830,1.0,GROCERY I,1044,0,Ibarra,Imbabura,C,15,0
1391,2013-08-20,11,108833,2.0,EGGS,2502,1,Cayambe,Pichincha,B,6,0
512,2013-08-20,10,114799,9.0,PERSONAL CARE,4126,0,Quito,Pichincha,C,15,0
4144,2013-08-20,15,114799,2.0,PERSONAL CARE,4126,0,Ibarra,Imbabura,C,15,0
3321,2013-08-20,14,114790,6.0,GROCERY I,1004,0,Riobamba,Chimborazo,C,7,1
4266,2013-08-20,15,108952,5.0,CLEANING,3024,0,Ibarra,Imbabura,C,15,1
7135,2013-08-20,19,114790,5.0,GROCERY I,1004,0,Guaranda,Bolivar,C,15,0
6204,2013-08-20,18,112830,1.0,GROCERY I,1044,0,Quito,Pichincha,B,16,0
3211,2013-08-20,14,111223,17.0,GROCERY I,1034,0,Riobamba,Chimborazo,C,7,0
6881,2013-08-20,19,108797,3.0,GROCERY I,1004,0,Guaranda,Bolivar,C,15,0
3701,2013-08-20,15,108786,15.0,CLEANING,3044,0,Ibarra,Imbabura,C,15,1
3622,2013-08-20,15,108701,3.0,DELI,2644,1,Ibarra,Imbabura,C,15,0
3550,2013-08-20,14,111397,2.0,GROCERY I,1072,0,Riobamba,Chimborazo,C,7,0
656,2013-08-20,10,111397,1.0,GROCERY I,1072,0,Quito,Pichincha,C,15,0
4545,2013-08-20,16,108797,3.0,GROCERY I,1004,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
333,2013-08-20,10,112830,1.0,GROCERY I,1044,0,Quito,Pichincha,C,15,0
4463,2013-08-20,16,108786,7.0,CLEANING,3044,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
6956,2013-08-20,19,111223,33.0,GROCERY I,1034,0,Guaranda,Bolivar,C,15,1
3864,2013-08-23,15,111223,19.0,GROCERY I,1034,0,Ibarra,Imbabura,C,15,0
2896,2013-08-23,13,108952,2.0,CLEANING,3024,0,Latacunga,Cotopaxi,C,15,0
206,2013-08-23,10,108797,3.0,GROCERY I,1004,0,Quito,Pichincha,C,15,0
6957,2013-08-23,19,111223,26.0,GROCERY I,1034,0,Guaranda,Bolivar,C,15,1
3623,2013-08-23,15,108701,2.0,DELI,2644,1,Ibarra,Imbabura,C,15,0
2539,2013-08-23,13,111223,5.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,0
4627,2013-08-23,16,111223,14.0,GROCERY I,1034,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
279,2013-08-23,10,111223,18.0,GROCERY I,1034,0,Quito,Pichincha,C,15,0
960,2013-08-23,11,111223,11.0,GROCERY I,1034,0,Cayambe,Pichincha,B,6,0
1448,2013-08-23,11,108952,2.0,CLEANING,3024,0,Cayambe,Pichincha,B,6,0
6666,2013-08-23,18,111397,2.0,GROCERY I,1072,0,Quito,Pichincha,B,16,0
3702,2013-08-23,15,108786,14.0,CLEANING,3044,0,Ibarra,Imbabura,C,15,1
7322,2013-08-23,19,108833,1.0,EGGS,2502,1,Guaranda,Bolivar,C,15,0
4383,2013-08-23,16,108701,6.0,DELI,2644,1,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
1639,2013-08-23,12,108786,7.0,CLEANING,3044,0,Latacunga,Cotopaxi,C,15,0
5754,2013-08-23,17,108833,2.0,EGGS,2502,1,Quito,Pichincha,C,12,0
5198,2013-08-23,17,108786,24.0,CLEANING,3044,0,Quito,Pichincha,C,12,0
6063,2013-08-23,18,108797,1.0,GROCERY I,1004,0,Quito,Pichincha,B,16,0
1796,2013-08-23,12,111223,7.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,0
1718,2013-08-23,12,108797,1.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
3322,2013-08-23,14,114790,2.0,GROCERY I,1004,0,Riobamba,Chimborazo,C,7,0
4826,2013-08-23,16,114799,14.0,PERSONAL CARE,4126,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
2238,2013-08-23,12,111397,3.0,GROCERY I,1072,0,Latacunga,Cotopaxi,C,15,0
2847,2013-08-23,13,108833,2.0,EGGS,2502,1,Latacunga,Cotopaxi,C,15,0
1090,2013-08-23,11,114778,2.0,GROCERY I,1016,0,Cayambe,Pichincha,B,6,0
130,2013-08-23,10,108786,17.0,CLEANING,3044,0,Quito,Pichincha,C,15,0
4464,2013-08-23,16,108786,2.0,CLEANING,3044,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
4546,2013-08-23,16,108797,10.0,GROCERY I,1004,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
3782,2013-08-23,15,108797,3.0,GROCERY I,1004,0,Ibarra,Imbabura,C,15,0
2390,2013-08-23,13,108786,8.0,CLEANING,3044,0,Latacunga,Cotopaxi,C,15,0
5865,2013-08-23,17,111397,2.0,GROCERY I,1072,0,Quito,Pichincha,C,12,0
5667,2013-08-23,17,114799,4.0,PERSONAL CARE,4126,0,Quito,Pichincha,C,12,0
3494,2013-08-23,14,108952,4.0,CLEANING,3024,0,Riobamba,Chimborazo,C,7,0
1490,2013-08-23,11,111397,3.0,GROCERY I,1072,0,Cayambe,Pichincha,B,6,0
719,2013-08-23,11,108701,11.0,DELI,2644,1,Cayambe,Pichincha,B,6,1
2721,2013-08-23,13,114790,3.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
6808,2013-08-23,19,108786,7.0,CLEANING,3044,0,Guaranda,Bolivar,C,15,0
2600,2013-08-23,13,112830,2.0,GROCERY I,1044,0,Latacunga,Cotopaxi,C,15,0
7207,2013-08-23,19,114799,2.0,PERSONAL CARE,4126,0,Guaranda,Bolivar,C,15,0
6551,2013-08-23,18,108833,6.0,EGGS,2502,1,Quito,Pichincha,B,16,0
49,2013-08-23,10,108701,4.0,DELI,2644,1,Quito,Pichincha,C,15,0
6479,2013-08-23,18,108698,1.0,DELI,2644,1,Quito,Pichincha,B,16,0
434,2013-08-23,10,114790,4.0,GROCERY I,1004,0,Quito,Pichincha,C,15,1
5117,2013-08-23,17,108701,2.0,DELI,2644,1,Quito,Pichincha,C,12,0
6205,2013-08-23,18,112830,2.0,GROCERY I,1044,0,Quito,Pichincha,B,16,0
